// 2022/05/02 20:22:15
// ReaderName=impinj-14-5a-9f, AntennaIDs=1,2,3,4, InventoryMode=DualTarget, ModeIndex=1002, Population=32, PowerInDbm=20, Session=2
// Timestamp, EPC, TID, Antenna, RSSI, Frequency, Hostname, PhaseAngle, DopplerFrequency
2022-05-02T20:24:39.5411610+09:00,300833B2DDD9014000000000,,1,-45.5,916.8,impinj-14-5a-9f,,
2022-05-02T20:24:39.6070030+09:00,300833B2DDD9014000000000,,1,-45.5,916.8,impinj-14-5a-9f,,
2022-05-02T20:24:39.6486960+09:00,300833B2DDD9014000000000,,1,-45,916.8,impinj-14-5a-9f,,
2022-05-02T20:24:39.7157830+09:00,300833B2DDD9014000000000,,1,-44.5,916.8,impinj-14-5a-9f,,
2022-05-02T20:24:39.7482020+09:00,300833B2DDD9014000000000,,1,-44.5,916.8,impinj-14-5a-9f,,
2022-05-02T20:24:39.8147290+09:00,300833B2DDD9014000000000,,1,-44,916.8,impinj-14-5a-9f,,
2022-05-02T20:24:39.8480500+09:00,300833B2DDD9014000000000,,1,-44,916.8,impinj-14-5a-9f,,
2022-05-02T20:24:39.9094320+09:00,300833B2DDD9014000000000,,1,-43.5,916.8,impinj-14-5a-9f,,
2022-05-02T20:24:39.9448770+09:00,300833B2DDD9014000000000,,1,-43.5,916.8,impinj-14-5a-9f,,
2022-05-02T20:24:39.9979110+09:00,300833B2DDD9014000000000,,1,-43.5,916.8,impinj-14-5a-9f,,
2022-05-02T20:24:40.0352360+09:00,300833B2DDD9014000000000,,1,-43.5,916.8,impinj-14-5a-9f,,
2022-05-02T20:24:40.0965370+09:00,300833B2DDD9014000000000,,1,-43,916.8,impinj-14-5a-9f,,
2022-05-02T20:24:40.1335340+09:00,300833B2DDD9014000000000,,1,-43,916.8,impinj-14-5a-9f,,
2022-05-02T20:24:40.1918590+09:00,300833B2DDD9014000000000,,1,-43,916.8,impinj-14-5a-9f,,
2022-05-02T20:24:40.2377740+09:00,300833B2DDD9014000000000,,1,-42.5,916.8,impinj-14-5a-9f,,
2022-05-02T20:24:40.2933470+09:00,300833B2DDD9014000000000,,1,-42.5,916.8,impinj-14-5a-9f,,
2022-05-02T20:24:40.3255970+09:00,300833B2DDD9014000000000,,1,-42.5,916.8,impinj-14-5a-9f,,
2022-05-02T20:24:40.3877880+09:00,300833B2DDD9014000000000,,1,-43,916.8,impinj-14-5a-9f,,
2022-05-02T20:24:40.4268130+09:00,300833B2DDD9014000000000,,1,-42.5,916.8,impinj-14-5a-9f,,
2022-05-02T20:24:40.4881880+09:00,300833B2DDD9014000000000,,1,-42.5,916.8,impinj-14-5a-9f,,
2022-05-02T20:24:40.5213720+09:00,300833B2DDD9014000000000,,1,-42.5,916.8,impinj-14-5a-9f,,
2022-05-02T20:24:40.5775840+09:00,300833B2DDD9014000000000,,1,-42.5,916.8,impinj-14-5a-9f,,
2022-05-02T20:24:40.6084030+09:00,300833B2DDD9014000000000,,1,-43,916.8,impinj-14-5a-9f,,
2022-05-02T20:24:40.6648310+09:00,300833B2DDD9014000000000,,1,-43,916.8,impinj-14-5a-9f,,
2022-05-02T20:24:40.6972620+09:00,300833B2DDD9014000000000,,1,-43,916.8,impinj-14-5a-9f,,
2022-05-02T20:24:40.7532770+09:00,300833B2DDD9014000000000,,1,-43,916.8,impinj-14-5a-9f,,
2022-05-02T20:24:40.7868720+09:00,300833B2DDD9014000000000,,1,-43,916.8,impinj-14-5a-9f,,
2022-05-02T20:24:40.8436050+09:00,300833B2DDD9014000000000,,1,-43,916.8,impinj-14-5a-9f,,
2022-05-02T20:24:40.8808760+09:00,300833B2DDD9014000000000,,1,-43.5,916.8,impinj-14-5a-9f,,
2022-05-02T20:24:40.9327290+09:00,300833B2DDD9014000000000,,1,-43.5,916.8,impinj-14-5a-9f,,
2022-05-02T20:24:40.9685850+09:00,300833B2DDD9014000000000,,1,-44,916.8,impinj-14-5a-9f,,
2022-05-02T20:24:41.0197430+09:00,300833B2DDD9014000000000,,1,-44,916.8,impinj-14-5a-9f,,
2022-05-02T20:24:41.0589570+09:00,300833B2DDD9014000000000,,1,-43.5,916.8,impinj-14-5a-9f,,
2022-05-02T20:24:41.1151900+09:00,300833B2DDD9014000000000,,1,-43.5,916.8,impinj-14-5a-9f,,
2022-05-02T20:24:41.1511830+09:00,300833B2DDD9014000000000,,1,-43.5,916.8,impinj-14-5a-9f,,
2022-05-02T20:24:41.2107440+09:00,300833B2DDD9014000000000,,1,-44,916.8,impinj-14-5a-9f,,
2022-05-02T20:24:41.2443620+09:00,300833B2DDD9014000000000,,1,-44,916.8,impinj-14-5a-9f,,
2022-05-02T20:24:41.3027810+09:00,300833B2DDD9014000000000,,1,-44.5,916.8,impinj-14-5a-9f,,
2022-05-02T20:24:41.3411920+09:00,300833B2DDD9014000000000,,1,-44.5,916.8,impinj-14-5a-9f,,
2022-05-02T20:24:41.3964360+09:00,300833B2DDD9014000000000,,1,-45,916.8,impinj-14-5a-9f,,
2022-05-02T20:24:41.4295370+09:00,300833B2DDD9014000000000,,1,-45.5,916.8,impinj-14-5a-9f,,
2022-05-02T20:24:41.4867450+09:00,300833B2DDD9014000000000,,1,-45.5,916.8,impinj-14-5a-9f,,
2022-05-02T20:24:41.5211640+09:00,300833B2DDD9014000000000,,1,-46,916.8,impinj-14-5a-9f,,
2022-05-02T20:24:41.5768920+09:00,300833B2DDD9014000000000,,1,-46,916.8,impinj-14-5a-9f,,
2022-05-02T20:24:41.6115670+09:00,300833B2DDD9014000000000,,1,-46.5,916.8,impinj-14-5a-9f,,
2022-05-02T20:24:41.6698780+09:00,300833B2DDD9014000000000,,1,-48,916.8,impinj-14-5a-9f,,
2022-05-02T20:24:41.7057910+09:00,300833B2DDD9014000000000,,1,-48.5,916.8,impinj-14-5a-9f,,
2022-05-02T20:24:41.7602400+09:00,300833B2DDD9014000000000,,1,-50,916.8,impinj-14-5a-9f,,
2022-05-02T20:24:41.7943250+09:00,300833B2DDD9014000000000,,1,-50.5,916.8,impinj-14-5a-9f,,
2022-05-02T20:24:41.8534290+09:00,300833B2DDD9014000000000,,1,-51.5,916.8,impinj-14-5a-9f,,
2022-05-02T20:24:41.8874710+09:00,300833B2DDD9014000000000,,1,-52,916.8,impinj-14-5a-9f,,
2022-05-02T20:24:41.9480800+09:00,300833B2DDD9014000000000,,1,-53.5,916.8,impinj-14-5a-9f,,
2022-05-02T20:24:41.9813070+09:00,300833B2DDD9014000000000,,1,-54,916.8,impinj-14-5a-9f,,
2022-05-02T20:24:42.0429240+09:00,300833B2DDD9014000000000,,1,-56,916.8,impinj-14-5a-9f,,
2022-05-02T20:24:42.0782540+09:00,300833B2DDD9014000000000,,1,-56.5,916.8,impinj-14-5a-9f,,
2022-05-02T20:24:42.1343460+09:00,300833B2DDD9014000000000,,1,-57.5,916.8,impinj-14-5a-9f,,
2022-05-02T20:24:42.1737250+09:00,300833B2DDD9014000000000,,1,-59,916.8,impinj-14-5a-9f,,
2022-05-02T20:24:42.2282930+09:00,300833B2DDD9014000000000,,1,-60.5,916.8,impinj-14-5a-9f,,
2022-05-02T20:24:43.1043400+09:00,300833B2DDD9014000000000,,1,-59.5,916.8,impinj-14-5a-9f,,
2022-05-02T20:24:43.1589920+09:00,300833B2DDD9014000000000,,1,-58.5,916.8,impinj-14-5a-9f,,
2022-05-02T20:24:43.1932080+09:00,300833B2DDD9014000000000,,1,-58,916.8,impinj-14-5a-9f,,
2022-05-02T20:24:43.2630720+09:00,300833B2DDD9014000000000,,1,-58.5,916.8,impinj-14-5a-9f,,
2022-05-02T20:24:43.3014130+09:00,300833B2DDD9014000000000,,1,-58.5,916.8,impinj-14-5a-9f,,
2022-05-02T20:24:43.3605590+09:00,300833B2DDD9014000000000,,1,-60.5,916.8,impinj-14-5a-9f,,
2022-05-02T20:24:43.6606840+09:00,300833B2DDD9014000000000,,1,-57.5,916.8,impinj-14-5a-9f,,
2022-05-02T20:24:43.7197880+09:00,300833B2DDD9014000000000,,1,-55,916.8,impinj-14-5a-9f,,
2022-05-02T20:24:43.7552270+09:00,300833B2DDD9014000000000,,1,-55,916.8,impinj-14-5a-9f,,
2022-05-02T20:24:43.8117120+09:00,300833B2DDD9014000000000,,1,-54.5,916.8,impinj-14-5a-9f,,
2022-05-02T20:24:43.8465320+09:00,300833B2DDD9014000000000,,1,-54,916.8,impinj-14-5a-9f,,
2022-05-02T20:24:43.9060360+09:00,300833B2DDD9014000000000,,1,-53.5,916.8,impinj-14-5a-9f,,
2022-05-02T20:24:43.9412050+09:00,300833B2DDD9014000000000,,1,-54,916.8,impinj-14-5a-9f,,
2022-05-02T20:24:43.9961960+09:00,300833B2DDD9014000000000,,1,-53.5,916.8,impinj-14-5a-9f,,
2022-05-02T20:24:44.0311440+09:00,300833B2DDD9014000000000,,1,-54.5,916.8,impinj-14-5a-9f,,
2022-05-02T20:24:44.0873390+09:00,300833B2DDD9014000000000,,1,-55.5,916.8,impinj-14-5a-9f,,
2022-05-02T20:24:44.1223880+09:00,300833B2DDD9014000000000,,1,-55,916.8,impinj-14-5a-9f,,
2022-05-02T20:24:44.1807290+09:00,300833B2DDD9014000000000,,1,-53.5,916.8,impinj-14-5a-9f,,
2022-05-02T20:24:44.2266870+09:00,300833B2DDD9014000000000,,1,-53.5,916.8,impinj-14-5a-9f,,
2022-05-02T20:24:44.2890350+09:00,300833B2DDD9014000000000,,1,-54.5,916.8,impinj-14-5a-9f,,
2022-05-02T20:24:44.3228050+09:00,300833B2DDD9014000000000,,1,-55,916.8,impinj-14-5a-9f,,
2022-05-02T20:24:44.3750590+09:00,300833B2DDD9014000000000,,1,-57.5,916.8,impinj-14-5a-9f,,
2022-05-02T20:24:44.4110940+09:00,300833B2DDD9014000000000,,1,-59,916.8,impinj-14-5a-9f,,
2022-05-02T20:24:44.4885430+09:00,300833B2DDD9014000000000,,1,-59.5,916.8,impinj-14-5a-9f,,
