// 2022/05/02 23:10:35
// ReaderName=impinj-14-5a-9f, AntennaIDs=1,2,3,4, InventoryMode=DualTarget, ModeIndex=1002, Population=32, PowerInDbm=20, Session=2
// Timestamp, EPC, TID, Antenna, RSSI, Frequency, Hostname, PhaseAngle, DopplerFrequency
2022-05-02T23:13:06.3950860+09:00,300833B2DDD9014000000000,,4,-52.5,916.8,impinj-14-5a-9f,,
2022-05-02T23:13:06.4276010+09:00,300833B2DDD9014000000000,,4,-53,916.8,impinj-14-5a-9f,,
2022-05-02T23:13:06.4642310+09:00,300833B2DDD9014000000000,,1,-59.5,916.8,impinj-14-5a-9f,,
2022-05-02T23:13:06.4976700+09:00,300833B2DDD9014000000000,,1,-59.5,916.8,impinj-14-5a-9f,,
2022-05-02T23:13:06.5447200+09:00,300833B2DDD9014000000000,,4,-53.5,916.8,impinj-14-5a-9f,,
2022-05-02T23:13:06.5780800+09:00,300833B2DDD9014000000000,,4,-54,916.8,impinj-14-5a-9f,,
2022-05-02T23:13:06.6436550+09:00,300833B2DDD9014000000000,,1,-58,916.8,impinj-14-5a-9f,,
2022-05-02T23:13:06.7406900+09:00,300833B2DDD9014000000000,,4,-52.5,916.8,impinj-14-5a-9f,,
2022-05-02T23:13:06.8654470+09:00,300833B2DDD9014000000000,,4,-52.5,916.8,impinj-14-5a-9f,,
2022-05-02T23:13:06.8961750+09:00,300833B2DDD9014000000000,,4,-52.5,916.8,impinj-14-5a-9f,,
2022-05-02T23:13:07.0200730+09:00,300833B2DDD9014000000000,,4,-53,916.8,impinj-14-5a-9f,,
2022-05-02T23:13:07.0565120+09:00,300833B2DDD9014000000000,,4,-53.5,916.8,impinj-14-5a-9f,,
2022-05-02T23:13:07.1770460+09:00,300833B2DDD9014000000000,,4,-55,916.8,impinj-14-5a-9f,,
2022-05-02T23:13:07.2070350+09:00,300833B2DDD9014000000000,,4,-55.5,916.8,impinj-14-5a-9f,,
2022-05-02T23:13:07.3252060+09:00,300833B2DDD9014000000000,,4,-57.5,916.8,impinj-14-5a-9f,,
