// 2022/05/03 0:35:46
// ReaderName=impinj-14-5a-9f, AntennaIDs=1,2,3,4, InventoryMode=DualTarget, ModeIndex=1002, Population=32, PowerInDbm=20, Session=2
// Timestamp, EPC, TID, Antenna, RSSI, Frequency, Hostname, PhaseAngle, DopplerFrequency
2022-05-03T00:38:13.4173920+09:00,300833B2DDD9014000000000,,1,-55.5,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:13.4690670+09:00,300833B2DDD9014000000000,,4,-54,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:13.5048320+09:00,300833B2DDD9014000000000,,4,-53.5,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:13.5497710+09:00,300833B2DDD9014000000000,,1,-55.5,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:13.5780270+09:00,300833B2DDD9014000000000,,1,-55.5,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:13.6353240+09:00,300833B2DDD9014000000000,,4,-52.5,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:13.6692460+09:00,300833B2DDD9014000000000,,4,-52.5,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:13.7139610+09:00,300833B2DDD9014000000000,,1,-55,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:13.7465290+09:00,300833B2DDD9014000000000,,1,-54.5,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:13.8017370+09:00,300833B2DDD9014000000000,,4,-52,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:13.8355330+09:00,300833B2DDD9014000000000,,4,-52,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:13.8735850+09:00,300833B2DDD9014000000000,,1,-54,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:13.9062650+09:00,300833B2DDD9014000000000,,1,-54,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:13.9644590+09:00,300833B2DDD9014000000000,,4,-51.5,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:13.9967230+09:00,300833B2DDD9014000000000,,4,-51,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:14.0326120+09:00,300833B2DDD9014000000000,,1,-54,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:14.0704150+09:00,300833B2DDD9014000000000,,1,-53.5,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:14.1246440+09:00,300833B2DDD9014000000000,,4,-51,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:14.1555920+09:00,300833B2DDD9014000000000,,4,-50.5,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:14.1965600+09:00,300833B2DDD9014000000000,,1,-52.5,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:14.2280850+09:00,300833B2DDD9014000000000,,1,-52.5,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:14.2761980+09:00,300833B2DDD9014000000000,,4,-51,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:14.3095740+09:00,300833B2DDD9014000000000,,4,-50.5,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:14.3452960+09:00,300833B2DDD9014000000000,,1,-52,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:14.3845970+09:00,300833B2DDD9014000000000,,1,-51.5,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:14.4318830+09:00,300833B2DDD9014000000000,,4,-51,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:14.4704330+09:00,300833B2DDD9014000000000,,4,-51,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:14.5086660+09:00,300833B2DDD9014000000000,,1,-50.5,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:14.5439960+09:00,300833B2DDD9014000000000,,1,-51,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:14.5926510+09:00,300833B2DDD9014000000000,,4,-51,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:14.6262520+09:00,300833B2DDD9014000000000,,4,-51,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:14.6665370+09:00,300833B2DDD9014000000000,,1,-50.5,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:14.6997890+09:00,300833B2DDD9014000000000,,1,-50.5,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:14.7471010+09:00,300833B2DDD9014000000000,,4,-52,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:14.7787370+09:00,300833B2DDD9014000000000,,4,-52.5,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:14.8194070+09:00,300833B2DDD9014000000000,,1,-50,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:14.8524480+09:00,300833B2DDD9014000000000,,1,-50,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:14.9031260+09:00,300833B2DDD9014000000000,,4,-52.5,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:14.9409310+09:00,300833B2DDD9014000000000,,4,-52,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:14.9807920+09:00,300833B2DDD9014000000000,,1,-50,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:15.0128630+09:00,300833B2DDD9014000000000,,1,-50,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:15.0635330+09:00,300833B2DDD9014000000000,,4,-52.5,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:15.0973280+09:00,300833B2DDD9014000000000,,4,-53,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:15.1895170+09:00,300833B2DDD9014000000000,,1,-50.5,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:15.2243220+09:00,300833B2DDD9014000000000,,1,-50,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:15.2793870+09:00,300833B2DDD9014000000000,,4,-53,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:15.3082710+09:00,300833B2DDD9014000000000,,4,-53,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:15.3490260+09:00,300833B2DDD9014000000000,,1,-50,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:15.3806300+09:00,300833B2DDD9014000000000,,1,-50,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:15.4337660+09:00,300833B2DDD9014000000000,,4,-52.5,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:15.4668350+09:00,300833B2DDD9014000000000,,4,-52.5,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:15.5120610+09:00,300833B2DDD9014000000000,,1,-50.5,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:15.5479480+09:00,300833B2DDD9014000000000,,1,-50.5,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:15.5984400+09:00,300833B2DDD9014000000000,,4,-52.5,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:15.6345130+09:00,300833B2DDD9014000000000,,4,-52,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:15.6733150+09:00,300833B2DDD9014000000000,,1,-50.5,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:15.7042550+09:00,300833B2DDD9014000000000,,1,-50.5,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:15.7543780+09:00,300833B2DDD9014000000000,,4,-51.5,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:15.7881900+09:00,300833B2DDD9014000000000,,4,-51.5,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:15.8272780+09:00,300833B2DDD9014000000000,,1,-50.5,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:15.8602150+09:00,300833B2DDD9014000000000,,1,-50,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:15.9102340+09:00,300833B2DDD9014000000000,,4,-50.5,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:15.9467730+09:00,300833B2DDD9014000000000,,4,-50.5,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:15.9839920+09:00,300833B2DDD9014000000000,,1,-50,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:16.0201450+09:00,300833B2DDD9014000000000,,1,-50,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:16.0699880+09:00,300833B2DDD9014000000000,,4,-50.5,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:16.1019800+09:00,300833B2DDD9014000000000,,4,-50.5,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:16.1392430+09:00,300833B2DDD9014000000000,,1,-50,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:16.1740130+09:00,300833B2DDD9014000000000,,1,-50,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:16.2266670+09:00,300833B2DDD9014000000000,,4,-51,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:16.2593160+09:00,300833B2DDD9014000000000,,4,-51,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:16.2969810+09:00,300833B2DDD9014000000000,,1,-50.5,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:16.3290820+09:00,300833B2DDD9014000000000,,1,-50.5,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:16.3830730+09:00,300833B2DDD9014000000000,,4,-51,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:16.4172500+09:00,300833B2DDD9014000000000,,4,-51,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:16.4559150+09:00,300833B2DDD9014000000000,,1,-50,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:16.4926010+09:00,300833B2DDD9014000000000,,1,-49.5,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:16.5413670+09:00,300833B2DDD9014000000000,,4,-51,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:16.5756070+09:00,300833B2DDD9014000000000,,4,-51.5,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:16.6169570+09:00,300833B2DDD9014000000000,,1,-49.5,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:16.6451790+09:00,300833B2DDD9014000000000,,1,-49.5,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:16.7023740+09:00,300833B2DDD9014000000000,,4,-51.5,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:16.7357050+09:00,300833B2DDD9014000000000,,4,-52,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:16.7769020+09:00,300833B2DDD9014000000000,,1,-50,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:16.8082970+09:00,300833B2DDD9014000000000,,1,-50.5,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:16.8633080+09:00,300833B2DDD9014000000000,,4,-52.5,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:16.8968460+09:00,300833B2DDD9014000000000,,4,-52.5,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:16.9356040+09:00,300833B2DDD9014000000000,,1,-50,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:16.9687850+09:00,300833B2DDD9014000000000,,1,-50,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:17.0174710+09:00,300833B2DDD9014000000000,,4,-52.5,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:17.0477700+09:00,300833B2DDD9014000000000,,4,-52.5,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:17.0895300+09:00,300833B2DDD9014000000000,,1,-49.5,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:17.1229400+09:00,300833B2DDD9014000000000,,1,-49.5,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:17.1747670+09:00,300833B2DDD9014000000000,,4,-52.5,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:17.2113930+09:00,300833B2DDD9014000000000,,4,-53,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:17.2481020+09:00,300833B2DDD9014000000000,,1,-49,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:17.2843210+09:00,300833B2DDD9014000000000,,1,-49,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:17.3302020+09:00,300833B2DDD9014000000000,,4,-53.5,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:17.3704890+09:00,300833B2DDD9014000000000,,4,-54,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:17.4089280+09:00,300833B2DDD9014000000000,,1,-48.5,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:17.4439320+09:00,300833B2DDD9014000000000,,1,-48.5,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:17.4966670+09:00,300833B2DDD9014000000000,,4,-54.5,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:17.5292620+09:00,300833B2DDD9014000000000,,4,-55,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:17.5701010+09:00,300833B2DDD9014000000000,,1,-49,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:17.6044200+09:00,300833B2DDD9014000000000,,1,-49,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:17.6594560+09:00,300833B2DDD9014000000000,,4,-55.5,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:17.6923290+09:00,300833B2DDD9014000000000,,4,-56,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:17.7354050+09:00,300833B2DDD9014000000000,,1,-49,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:17.7637440+09:00,300833B2DDD9014000000000,,1,-49,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:17.8172870+09:00,300833B2DDD9014000000000,,4,-56.5,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:17.8471750+09:00,300833B2DDD9014000000000,,4,-56,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:17.8918340+09:00,300833B2DDD9014000000000,,1,-49,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:17.9229590+09:00,300833B2DDD9014000000000,,1,-49,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:17.9722420+09:00,300833B2DDD9014000000000,,4,-56.5,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:18.0055880+09:00,300833B2DDD9014000000000,,4,-56.5,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:18.0502150+09:00,300833B2DDD9014000000000,,1,-49,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:18.0827890+09:00,300833B2DDD9014000000000,,1,-49,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:18.1311080+09:00,300833B2DDD9014000000000,,4,-58,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:18.1637480+09:00,300833B2DDD9014000000000,,4,-58.5,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:18.2062030+09:00,300833B2DDD9014000000000,,1,-48.5,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:18.2364960+09:00,300833B2DDD9014000000000,,1,-48,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:18.2898220+09:00,300833B2DDD9014000000000,,4,-59.5,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:18.3241770+09:00,300833B2DDD9014000000000,,4,-59.5,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:18.3621560+09:00,300833B2DDD9014000000000,,1,-48.5,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:18.3974340+09:00,300833B2DDD9014000000000,,1,-48.5,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:18.5176140+09:00,300833B2DDD9014000000000,,1,-48.5,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:18.5504580+09:00,300833B2DDD9014000000000,,1,-48.5,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:18.6694270+09:00,300833B2DDD9014000000000,,1,-48,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:18.7047650+09:00,300833B2DDD9014000000000,,1,-48.5,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:18.8247000+09:00,300833B2DDD9014000000000,,1,-48.5,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:18.8603980+09:00,300833B2DDD9014000000000,,1,-48.5,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:18.9943440+09:00,300833B2DDD9014000000000,,1,-49.5,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:19.0323970+09:00,300833B2DDD9014000000000,,1,-49.5,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:19.1530150+09:00,300833B2DDD9014000000000,,1,-50.5,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:19.1917840+09:00,300833B2DDD9014000000000,,1,-50.5,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:19.3121230+09:00,300833B2DDD9014000000000,,1,-50.5,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:19.3465410+09:00,300833B2DDD9014000000000,,1,-51,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:19.4771010+09:00,300833B2DDD9014000000000,,1,-51.5,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:19.5107850+09:00,300833B2DDD9014000000000,,1,-51.5,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:19.6310050+09:00,300833B2DDD9014000000000,,1,-53,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:19.6662060+09:00,300833B2DDD9014000000000,,1,-53,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:19.7899100+09:00,300833B2DDD9014000000000,,1,-52.5,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:19.8226490+09:00,300833B2DDD9014000000000,,1,-53.5,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:19.9495640+09:00,300833B2DDD9014000000000,,1,-53.5,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:19.9843950+09:00,300833B2DDD9014000000000,,1,-53.5,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:20.1125530+09:00,300833B2DDD9014000000000,,1,-55,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:20.1470120+09:00,300833B2DDD9014000000000,,1,-55,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:20.2721080+09:00,300833B2DDD9014000000000,,1,-55.5,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:20.3086860+09:00,300833B2DDD9014000000000,,1,-56.5,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:20.4276980+09:00,300833B2DDD9014000000000,,1,-57.5,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:20.4658890+09:00,300833B2DDD9014000000000,,1,-58,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:23.9480500+09:00,300833B2DDD9014000000000,,1,-59,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:23.9823420+09:00,300833B2DDD9014000000000,,1,-59,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:24.1114210+09:00,300833B2DDD9014000000000,,1,-57,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:24.1757480+09:00,300833B2DDD9014000000000,,1,-59,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:25.0501160+09:00,300833B2DDD9014000000000,,1,-58,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:25.2490760+09:00,300833B2DDD9014000000000,,1,-58.5,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:25.3720090+09:00,300833B2DDD9014000000000,,1,-56.5,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:25.4089810+09:00,300833B2DDD9014000000000,,1,-56.5,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:25.5340570+09:00,300833B2DDD9014000000000,,1,-58.5,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:25.5693960+09:00,300833B2DDD9014000000000,,1,-58,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:25.6915520+09:00,300833B2DDD9014000000000,,1,-58.5,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:25.7292700+09:00,300833B2DDD9014000000000,,1,-58.5,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:25.8458950+09:00,300833B2DDD9014000000000,,1,-58,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:25.8794670+09:00,300833B2DDD9014000000000,,1,-57.5,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:26.0038030+09:00,300833B2DDD9014000000000,,1,-57,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:26.0436690+09:00,300833B2DDD9014000000000,,1,-56,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:26.1798200+09:00,300833B2DDD9014000000000,,1,-58.5,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:26.1996780+09:00,300833B2DDD9014000000000,,1,-57.5,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:26.3245290+09:00,300833B2DDD9014000000000,,1,-59,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:26.3594630+09:00,300833B2DDD9014000000000,,1,-58.5,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:26.5096140+09:00,300833B2DDD9014000000000,,1,-57.5,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:26.5212720+09:00,300833B2DDD9014000000000,,1,-59,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:26.6456800+09:00,300833B2DDD9014000000000,,1,-57,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:26.6806560+09:00,300833B2DDD9014000000000,,1,-57,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:26.8031080+09:00,300833B2DDD9014000000000,,1,-57,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:26.8381400+09:00,300833B2DDD9014000000000,,1,-58,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:26.9595740+09:00,300833B2DDD9014000000000,,1,-58,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:26.9917110+09:00,300833B2DDD9014000000000,,1,-58,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:27.1417990+09:00,300833B2DDD9014000000000,,1,-57,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:27.1504840+09:00,300833B2DDD9014000000000,,1,-58.5,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:27.3111500+09:00,300833B2DDD9014000000000,,1,-57,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:27.3379700+09:00,300833B2DDD9014000000000,,1,-59.5,916.8,impinj-14-5a-9f,,
2022-05-03T00:38:27.4503190+09:00,300833B2DDD9014000000000,,1,-59,916.8,impinj-14-5a-9f,,
